,datetime_utc,rh,temp,wd,ws,pm25,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6
911,2025-02-08 23:00:00+00:00,40.77333333333333,2.033333333333333,232.80666666666667,1.6606666666666667,2.278216666666667,1.3228874999902323,1.0038836785939749,23,-0.25881904510252157,0.9659258262890681,1.6683333333333332,1.2004,1.2630333333333332,0.6010000000000001
912,2025-02-09 00:00:00+00:00,45.861666666666665,1.7316666666666667,210.38833333333332,3.217,4.282183333333333,1.6273455948565987,2.77503789431799,0,0.0,1.0,2.278216666666667,1.6683333333333332,1.2004,0.51705
913,2025-02-09 01:00:00+00:00,49.809999999999995,1.2433333333333332,189.16,2.7695,3.722366666666667,0.4408822375362262,2.7341823462646104,1,0.25881904510252074,0.9659258262890683,4.282183333333333,2.278216666666667,1.6683333333333332,0.7426333333333334
914,2025-02-09 02:00:00+00:00,52.15833333333333,1.0533333333333335,215.19333333333333,2.7745,3.99105,1.5990476533516447,2.2673545934217256,2,0.49999999999999994,0.8660254037844387,3.722366666666667,4.282183333333333,2.278216666666667,1.2630333333333332
915,2025-02-09 03:00:00+00:00,64.74499999999999,0.6916666666666667,174.69,1.6253333333333333,2.2123666666666666,-0.15041545389673738,1.6183583149826501,3,0.7071067811865475,0.7071067811865476,3.99105,3.722366666666667,4.282183333333333,1.2004
916,2025-02-09 04:00:00+00:00,81.33166666666666,-0.4633333333333333,78.685,0.8441666666666666,1.5007333333333333,-0.8277588746701328,-0.1656279158715296,4,0.8660254037844386,0.5000000000000001,2.2123666666666666,3.99105,3.722366666666667,1.6683333333333332
917,2025-02-09 05:00:00+00:00,82.72,-0.8416666666666667,0.0,0.0,1.3401500000000002,-0.0,-0.0,5,0.9659258262890683,0.25881904510252074,1.5007333333333333,2.2123666666666666,3.99105,2.278216666666667
918,2025-02-09 06:00:00+00:00,83.34166666666667,-1.0366666666666666,0.0,0.0,1.6791166666666666,-0.0,-0.0,6,1.0,6.123233995736766e-17,1.3401500000000002,1.5007333333333333,2.2123666666666666,4.282183333333333
919,2025-02-09 07:00:00+00:00,83.07833333333333,-1.16,0.0,0.0,1.509,-0.0,-0.0,7,0.9659258262890683,-0.25881904510252063,1.6791166666666666,1.3401500000000002,1.5007333333333333,3.722366666666667
920,2025-02-09 08:00:00+00:00,83.69166666666666,-1.1183333333333332,0.0,0.0,2.0797666666666665,-0.0,-0.0,8,0.8660254037844387,-0.49999999999999983,1.509,1.6791166666666666,1.3401500000000002,3.99105
